7.22,2.6,66.78,64.17,1,1,1,TRAINING_DATA
7.43,3.11,66.8,63.68,1,1,1,TRAINING_DATA
7.55,2.55,68.5,65.94,1,1,1,TRAINING_DATA
7.59,1.08,73.97,72.89,1,1,1,TRAINING_DATA
7.88,0.27,69.28,69.01,1,1,1,TRAINING_DATA
8.01,0.1,68.59,68.69,1,1,1,TRAINING_DATA
8.06,1.5,71.19,69.69,1,1,1,TRAINING_DATA
7.79,0.83,69.09,69.93,1,1,1,TRAINING_DATA
7.53,6.18,88.86,95.04,1,1,1,TRAINING_DATA
7.61,11.69,106.31,118.0,1,1,1,TRAINING_DATA
7.64,22.52,107.68,130.19,1,1,1,TRAINING_DATA
7.14,12.02,128.4,140.42,1,1,1,TRAINING_DATA
6.95,1.18,150.2,151.37,1,1,1,TRAINING_DATA
7.01,3.61,158.5,154.89,1,1,1,TRAINING_DATA
6.72,1.53,158.96,157.42,1,1,1,TRAINING_DATA
6.68,0.76,148.03,147.27,1,1,1,TRAINING_DATA
6.57,0.9,146.35,145.45,1,1,1,TRAINING_DATA
6.86,2.53,151.69,154.22,1,1,1,TRAINING_DATA
7.09,3.4,151.7,155.09,1,1,1,TRAINING_DATA
7.19,1.65,147.43,145.78,1,1,1,TRAINING_DATA
7.35,0.56,145.15,145.72,1,1,1,TRAINING_DATA
7.31,2.89,144.38,147.27,1,1,1,TRAINING_DATA
7.26,3.07,144.95,148.02,1,1,1,TRAINING_DATA
7.11,0.12,150.46,150.57,1,1,1,TRAINING_DATA
7.25,3.62,149.34,152.97,1,1,1,TRAINING_DATA
7.43,3.01,149.32,152.33,1,1,1,TRAINING_DATA
7.67,3.17,148.77,151.94,1,1,1,TRAINING_DATA
7.69,3.79,149.41,153.2,1,1,1,TRAINING_DATA
7.62,3.26,149.3,152.56,1,1,1,TRAINING_DATA
7.7,2.61,150.38,152.99,1,1,1,TRAINING_DATA
7.66,2.4,153.39,155.79,1,1,1,TRAINING_DATA
7.71,0.65,157.89,158.55,1,1,1,TRAINING_DATA
7.75,1.8,157.15,158.95,1,1,1,TRAINING_DATA
7.83,6.69,165.62,158.93,1,1,1,TRAINING_DATA
7.39,1.66,165.63,163.97,1,1,1,TRAINING_DATA
6.97,4.34,162.32,166.66,1,1,1,TRAINING_DATA
6.93,3.02,173.97,170.95,1,1,1,TRAINING_DATA
6.75,5.29,159.96,165.26,1,1,1,TRAINING_DATA
6.6,0.04,153.56,153.6,1,1,1,TRAINING_DATA
6.48,2.84,156.78,153.94,1,1,1,TRAINING_DATA
6.42,0.22,155.98,155.77,1,1,1,TRAINING_DATA
6.38,5.4,151.43,156.82,1,1,1,TRAINING_DATA
6.62,13.83,130.61,144.45,1,1,1,TRAINING_DATA
6.69,8.63,98.24,106.87,1,1,1,TRAINING_DATA
6.82,2.52,79.27,76.75,1,1,1,TRAINING_DATA
7.05,5.29,79.49,74.2,1,1,1,TRAINING_DATA
7.42,2.29,67.54,65.25,1,1,1,TRAINING_DATA
7.62,0.88,79.46,80.34,1,1,1,TRAINING_DATA
7.79,0.68,77.51,76.83,1,1,1,TRAINING_DATA
7.97,2.05,77.88,75.83,1,1,1,TRAINING_DATA
8.16,0.81,84.45,83.63,1,1,1,TRAINING_DATA
8.21,3.46,84.55,81.09,1,1,1,TRAINING_DATA
8.19,1.28,82.48,81.21,1,1,1,TRAINING_DATA
8.47,0.65,95.35,96.01,1,1,1,TRAINING_DATA
7.79,6.7,112.67,119.37,1,1,1,TRAINING_DATA
7.52,4.04,121.11,125.15,1,1,1,TRAINING_DATA
7.52,7.59,137.11,144.7,1,1,1,TRAINING_DATA
7.31,4.58,148.1,152.68,1,1,1,TRAINING_DATA
7.04,1.13,157.4,158.53,1,1,1,TRAINING_DATA
6.84,0.86,154.65,153.79,1,1,1,TRAINING_DATA
6.39,0.17,153.33,153.17,1,1,1,TRAINING_DATA
6.34,0.06,154.09,154.02,1,1,1,TRAINING_DATA
6.44,5.02,150.15,155.17,1,1,1,TRAINING_DATA
6.64,4.49,147.11,151.6,1,1,1,TRAINING_DATA
6.9,4.62,148.29,152.9,1,1,1,TRAINING_DATA
7.0,3.54,146.77,150.31,1,1,1,TRAINING_DATA
7.0,2.0,146.03,148.04,1,1,1,TRAINING_DATA
7.13,2.41,149.52,151.93,1,1,1,TRAINING_DATA
7.23,1.83,148.21,150.04,1,1,1,TRAINING_DATA
7.19,1.82,147.12,148.94,1,1,1,TRAINING_DATA
7.12,2.27,148.26,150.53,1,1,1,TRAINING_DATA
7.1,2.08,149.86,151.94,1,1,1,TRAINING_DATA
6.91,2.4,149.0,151.4,1,1,1,TRAINING_DATA
6.72,0.9,152.39,153.29,1,1,1,TRAINING_DATA
6.73,1.95,154.47,156.42,1,1,1,TRAINING_DATA
6.93,3.22,157.23,160.45,1,1,1,TRAINING_DATA
7.08,1.06,165.18,166.23,1,1,1,TRAINING_DATA
6.77,11.04,158.7,169.74,1,1,1,TRAINING_DATA
6.46,7.69,155.69,163.38,1,1,1,TRAINING_DATA
6.36,12.39,147.98,160.37,1,1,1,TRAINING_DATA
6.33,7.99,161.66,169.65,1,1,1,TRAINING_DATA
6.41,15.07,156.07,171.14,1,1,1,TRAINING_DATA
6.64,11.98,150.85,162.83,1,1,1,TRAINING_DATA
6.53,19.22,124.84,144.06,1,1,1,TRAINING_DATA
6.59,8.58,105.15,113.73,1,1,1,TRAINING_DATA
6.69,4.73,85.38,90.11,1,1,1,TRAINING_DATA
6.71,1.32,74.27,72.95,1,1,1,TRAINING_DATA
7.0,0.44,65.17,65.61,1,1,1,TRAINING_DATA
7.17,1.82,66.81,68.63,1,1,1,TRAINING_DATA
7.29,2.5,68.59,71.08,1,1,1,TRAINING_DATA
7.1,1.38,64.24,65.62,1,1,1,TRAINING_DATA
7.22,1.54,66.95,68.49,1,1,1,TRAINING_DATA
7.35,3.24,68.7,71.94,1,1,1,TRAINING_DATA
7.33,2.89,65.39,68.28,1,1,1,TRAINING_DATA
7.32,3.22,66.69,69.91,1,1,1,TRAINING_DATA
7.58,0.39,66.74,66.35,1,1,1,TRAINING_DATA
7.87,0.62,69.64,70.26,1,1,1,TRAINING_DATA
7.82,1.34,68.42,69.77,1,1,1,TRAINING_DATA
7.56,3.24,68.48,71.71,1,1,1,TRAINING_DATA
7.27,9.66,96.65,106.31,1,1,1,TRAINING_DATA
7.35,13.58,128.08,141.66,1,1,1,TRAINING_DATA
7.15,18.11,120.64,138.75,1,1,1,TRAINING_DATA
7.25,0.62,155.37,155.99,1,1,1,TRAINING_DATA
6.96,2.4,161.4,158.99,1,1,1,TRAINING_DATA
6.78,0.29,157.55,157.26,1,1,1,TRAINING_DATA
6.71,0.11,150.17,150.28,1,1,1,TRAINING_DATA
6.77,0.19,151.43,151.62,1,1,1,TRAINING_DATA
6.95,2.02,149.71,151.73,1,1,1,TRAINING_DATA
7.1,1.65,146.85,148.5,1,1,1,TRAINING_DATA
7.2,2.37,147.38,149.75,1,1,1,TRAINING_DATA
7.16,2.65,143.57,146.22,1,1,1,TRAINING_DATA
7.23,2.28,143.45,145.73,1,1,1,TRAINING_DATA
7.22,3.76,145.0,148.76,1,1,1,TRAINING_DATA
7.19,1.45,144.23,145.69,1,1,1,TRAINING_DATA
7.15,0.01,145.46,145.44,1,1,1,TRAINING_DATA
7.16,2.0,143.61,145.61,1,1,1,TRAINING_DATA
7.12,1.33,149.03,150.37,1,1,1,TRAINING_DATA
6.98,1.02,150.93,151.95,1,1,1,TRAINING_DATA
6.79,0.83,154.86,155.69,1,1,1,TRAINING_DATA
7.16,0.87,163.52,162.65,1,1,1,TRAINING_DATA
7.38,9.66,150.52,160.18,1,1,1,TRAINING_DATA
7.21,10.31,144.15,154.46,1,1,1,TRAINING_DATA
6.73,10.03,143.4,153.43,1,1,1,TRAINING_DATA
6.16,7.66,144.36,152.02,1,1,1,TRAINING_DATA
5.99,2.5,120.72,123.22,1,1,1,TRAINING_DATA
6.0,20.09,121.31,141.4,1,1,1,TRAINING_DATA
6.03,17.69,122.34,140.03,1,1,1,TRAINING_DATA
6.25,22.5,108.79,131.3,1,1,1,TRAINING_DATA
6.24,14.87,91.95,106.81,1,1,1,TRAINING_DATA
6.32,2.72,76.89,79.61,1,1,1,TRAINING_DATA
6.49,0.79,71.39,72.18,1,1,1,TRAINING_DATA
6.59,1.51,77.42,78.93,1,1,1,TRAINING_DATA
6.57,2.35,80.94,83.29,1,1,1,TRAINING_DATA
6.63,0.33,71.83,72.16,1,1,1,TRAINING_DATA
